Year,Month,Unique Identifier,Request Number,Summary - EN,Summary - FR,owner_org,Organization Name - EN,Organization Name - FR,Number of Informal Requests
2025,3,0840a2cb3bd6f7e62556b8584d4f1659,2025-01,"Please provide all emails, texts, memos, or other communications between former CEO Martin Imbeau (sic) and any employees of Air Canada from 2021 to 2023.","Veuillez fournir tous les courriels, textes, mémos ou autres communications entre l'ancien PDG Martin Imbeau (sic) et tout employé d'Air Canada entre 2021 et 2023.",mpa-apm,Montreal Port Authority,Administration portuaire de Montréal,32
2025,3,17d7ead4362f1ec0363d8e406c632653,2025-03,"Please provide all emails, texts, memos, or other communications between former CEO Martin Imbeau (sic) and any employees of CDPQ Infra from 2021 to 2023.","Veuillez fournir tous les courriels, textes, mémos ou autres communications entre l'ancien PDG Martin Imbeau (sic) et tout employé de CDPQ Infra de 2021 à 2023.",mpa-apm,Montreal Port Authority,Administration portuaire de Montréal,32
2025,3,b3b11cb7afe2e0a35892554254aa1fc7,ATI2025-032,Client File,Dossier Client,bdc,Business Development Bank of Canada,Banque de développement du Canada,6
2025,3,d2d318782d9ecc144f3f9415dc2016e7,A-2024-00300,Complaints received by the Amateur Radio Service Centre and internal information regarding a number of amateur radio special events and associated call signs from 2022 to 2024,Plaintes reçues par le Centre de service pour la radioamateur et les informations internes concernant un certain nombre d’événements spéciaux de radioamateur et les indicatifs d’appel associés de 2022 à 2024,ic,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",6
2025,3,53b3c469c5a361953be94a7b68069dc5,A-2024-00026,"Request for materials praising ArriveCAN, including its development and collaboration aspects.","Demande de documents élogieux concernant ArriveCAN, y compris son développement et sa collaboration.",ssc-spc,Shared Services Canada,Services partagés Canada,5
2025,3,e04b79ab0cdd72702e25a539ea4d7a28,AF-2024-00073,"I would like to request the following materials under the Access to Information Act. 

Regarding the Rapid Housing Initiative, a comprehensive spreadsheet of all funded projects since the Initiative’s inception on October 27, 2020 up until the end date of the latest period informing the September 2024 “Progress on the National Housing Strategy” report. The spreadsheet should include all relevant details that the CMHC would include in a table for analysis and reporting purposes, including 
the date, 
proponent name, 
proponent type, 
the loan amount, 
the address, 
the number of total units, 
the number of affordable units, etc. 
It would be preferable to receive an excel or equivalent spreadsheet instead of a PDF file.","J’aimerais demander les documents suivants en vertu de la Loi sur l’accès à l’information. 

En ce qui concerne l’Initiative pour la création rapide de logements, une feuille de calcul complète de tous les projets financés depuis sa création le 27 octobre 2020 jusqu’à la date de fin de la dernière période pour éclairer le rapport État d’avancement de la Stratégie nationale sur le logement de septembre 2024. La feuille de calcul doit comprendre tous les renseignements pertinents que la SCHL inclurait dans un tableau à des fins d’analyse et de production de rapports, y compris : 
la date; 
le nom du proposant; 
type de proposant; 
le montant du prêt; 
l’adresse; 
le nombre total de logements; 
le nombre de logements abordables, etc. 
Il serait préférable de recevoir une feuille de calcul Excel ou l’équivalent plutôt qu’un fichier PDF.",cmhc-schl,Canada Mortgage and Housing Corporation,Société canadienne d'hypothèques et de logement,5
2025,3,e1f2921e81b3858d6aa9cf9ce0977c61,A-2024-00086,"Please provide all records, including emails, briefing notes, memos, advisories, relating to Fire Management Plans at Jasper National Park between January 1 2016 and July 29, 2024","Veuillez fournir tous les documents, y compris les courriels, les notes d'information, les mémos, les avis, relatifs aux plans de gestion des incendies dans le parc national Jasper entre janvier 2016 et le 29 juillet 2024.",pc,Parks Canada,Parcs Canada,5
2025,3,09aaebf33383b5aaecb1024b181fe062,A-2022-002,"The 1988-89 CSIS ""Native Extremism"" Investigation (December, 1988 to March, 1989); SIRC Report on the Innu Interview and the Native Extremism Investigation, November 1989; CSIS Activities Regarding Native Canadians -- A SIRC Review, January 1991.","L’enquête 1988-89 du SCRS sur le « Extrémisme autochtone » (décembre 1988 à mars 1989); Le rapport du CSARS sur l'entrevue concernant les Innus et l'enquête sur l'extrémisme autochtone, novembre 1989; L'examen du CSARS des activités du SCRS touchant les Canadiens autochtones, janvier 1991.",nsira-ossnr,National Security and Intelligence Review Agency,Office de surveillance des activités en matière de sécurité nationale et de renseignement,4
2025,3,2c9790888c532425659ba0e14b944fe7,A-2024-0025,"Please provide records showing descriptions, budgets, and results of any and all studies or other research initiatives being currently undertaken regarding Medical Assistance in Dying for Track 2 patients by the CIHR.","Veuillez fournir les documents indiquant les descriptions, les budgets et les résultats de toutes les études ou autres initiatives de recherche actuellement entreprises par les IRSC concernant l’aide médicale à mourir pour les patients de la voie 2.",cihr-irsc,Canadian Institutes of Health Research,Instituts de recherche en santé du Canada,4
2025,3,3e7d203f68d00ec8d5cf69ee8881ad17,A-2024-000533,"All correspondence or other records, whether authored by Health Canada, or a sponsor/manufacturer, relating to any pre-submission or pre-application meeting(s) requested by a sponsor in respect of a drug submission/application for a product containing the medicinal ingredient semaglutide which were submitted/requested on or after November 15, 2023.","Toute correspondance ou tout autre document, qu’ils soient rédigés par Santé Canada, un promoteur ou un fabricant, concernant toute réunion préalable à la présentation ou à la demande demandée par un promoteur concernant une présentation ou une demande de médicament pour un produit contenant l’ingrédient médicinal sémaglutide qui ont été soumis ou demandés le ou après le 15 novembre 2023.",hc-sc,Health Canada,Santé Canada,4
2025,2,3c1be26542a25dbff394488d5d1d5368,A-2024-014,Copy of the Tree Assessment and Protection Plan- Smith Street in Port Hope.,Copie du plan d'évaluation et de protection des arbres - rue Smith à Port Hope.,aecl-eacl,Atomic Energy of Canada Limited,"Énergie atomique du Canada, Limitée",999
2025,2,43b79c2ade0139300fcd0b7fab0b55b0,A-2024-00020,All documents and briefing notes on the potential effects of climate on the agricultural viability of Canada's northernmost regions.,Tous les documents et notes d'information concernant les possibles répercussions des changements climatiques sur la viabilité agricole des régions les plus septentrionales du Canada.,aafc-aac,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,42
2025,2,489c43108a10bf94af2650dcaacd6b52,A-2023-00129,The written submissions made to the Canada Grain Act Review during its 2021 consultation period.,Les documents écrits présentés dans le cadre de l'examen de la Loi sur les grains du Canada pendant la période de consultation de 2021.,aafc-aac,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,42
2025,2,0840a2cb3bd6f7e62556b8584d4f1659,2025-01,"Please provide all emails, texts, memos, or other communications between former CEO Martin Imbeau (sic) and any employees of Air Canada from 2021 to 2023.","Veuillez fournir tous les courriels, textes, mémos ou autres communications entre l'ancien PDG Martin Imbeau (sic) et tout employé d'Air Canada entre 2021 et 2023.",mpa-apm,Montreal Port Authority,Administration portuaire de Montréal,17
2025,2,17d7ead4362f1ec0363d8e406c632653,2025-03,"Please provide all emails, texts, memos, or other communications between former CEO Martin Imbeau (sic) and any employees of CDPQ Infra from 2021 to 2023.","Veuillez fournir tous les courriels, textes, mémos ou autres communications entre l'ancien PDG Martin Imbeau (sic) et tout employé de CDPQ Infra de 2021 à 2023.",mpa-apm,Montreal Port Authority,Administration portuaire de Montréal,17
2025,2,6b2a23d9fa1e7f3ee3df0b21ce691968,A-2024-00078,"Briefing note 285582: Meeting with Bayer Canada, Brian Treacy.","Note d’information 285582 : Rencontre avec Bayer Canada, Brian Treacy.",aafc-aac,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,6
2025,2,6f78e8009ae397f13d2404b33276ba77,A-2024-00086,Expense claim T-2025-P07-002 for Minister MacAulay.,Demande de remboursement T-2025-P07-002 pour le ministre MacAulay.,aafc-aac,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,6
2025,2,ad2c4886109c5c1dc6cf65c993a9e0e8,ACA-2024-02982,"I would like to obtain the following documents covering the period from January 1, 2019, to September 12, 2024:  1. Philip Rizcallah’s expenditure accounts during his tenure as CEO of Accessibility Standards Canada, along with corresponding supporting documentation.  2. Philip Rizcallah’s credit card statements for the same period, along with relevant supporting documentation.","Je souhaite obtenir les documents suivants couvrant la période du 1er janvier 2019 au 12 septembre 2024 :  1. Les comptes de dépenses de Philip Rizcallah durant son mandat en tant que président-directeur général de Normes d'accessibilité Canada, accompagnés des pièces justificatives correspondantes.  2. Les relevés de cartes de crédit de Philip Rizcallah pour la même période, avec les pièces justificatives pertinentes.",casdo-ocena,Accessibility Standards Canada,Normes d’accessibilité Canada,6
2025,2,c2a04608475c0d160a441b71fc0bf16e,A-2024-00087,Expense claim T-2024-P12-001 for Minister MacAulay.,Demande de remboursement T-2024-P12-001 pour le ministre MacAulay.,aafc-aac,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,6
